x1,y1,dx1,dy1,x2,y2,dx2,dy2,ans
78.71,66.59,0.58,0.0,61.79,66.59,0.16,0.0,same
27.03,90.4,0.06,0.0,97.97,25.82,0.4,0.0,ball_2
79.39,54.55,-0.17,0.0,31.9,54.55,0.27,0.0,same
31.35,30.88,0.95,0.0,71.37,15.27,0.59,0.0,ball_2
8.22,32.87,-0.64,0.0,41.3,32.87,-0.09,0.0,same
27.06,94.93,-0.03,0.0,49.08,94.93,0.86,0.0,same
19.42,77.1,0.76,0.0,17.8,23.84,-0.35,0.0,ball_2
3.98,36.8,-0.05,0.0,30.16,19.7,-0.79,0.0,ball_2
37.79,48.16,-0.18,0.0,30.89,72.01,0.16,0.0,ball_1
72.53,70.46,0.61,0.0,63.25,66.97,0.45,0.0,ball_2
81.85,40.31,-0.11,0.0,69.03,30.39,0.77,0.0,ball_2
0.54,16.44,-0.45,0.0,10.7,92.48,-0.3,0.0,ball_1
59.05,53.25,0.81,0.0,20.85,53.25,-0.05,0.0,same
54.83,60.98,0.03,0.0,90.65,60.98,-0.92,0.0,same
45.21,44.47,-0.65,0.0,86.33,37.41,0.49,0.0,ball_2
72.6,83.18,-0.06,0.0,61.81,62.68,0.5,0.0,ball_2
43.9,51.62,0.85,0.0,76.38,62.85,-0.43,0.0,ball_1
37.54,56.33,-0.64,0.0,97.97,18.24,0.68,0.0,ball_2
90.4,14.08,0.39,0.0,74.94,14.08,0.06,0.0,same
2.9,73.86,0.53,0.0,89.83,73.86,0.9,0.0,same
69.59,12.96,-0.73,0.0,17.69,52.88,0.46,0.0,ball_1
21.29,18.91,-0.3,0.0,48.44,74.67,-0.75,0.0,ball_1
61.1,14.49,0.67,0.0,42.59,14.49,-0.23,0.0,same
47.34,14.08,0.26,0.0,82.08,14.08,-0.12,0.0,same
25.84,71.52,0.75,0.0,97.74,51.29,-0.27,0.0,ball_2
12.47,69.75,0.3,0.0,95.92,69.75,-0.89,0.0,same
3.49,90.65,-0.35,0.0,57.57,89.5,0.67,0.0,ball_2
16.18,37.32,0.47,0.0,82.28,76.58,0.46,0.0,ball_1
51.25,59.25,-0.94,0.0,21.86,59.25,0.07,0.0,same
12.99,82.3,-0.35,0.0,85.95,79.17,-0.3,0.0,ball_2
13.07,76.43,-0.82,0.0,60.77,55.8,0.64,0.0,ball_2
68.03,65.91,0.21,0.0,43.08,86.66,0.95,0.0,ball_1
60.86,0.41,0.24,0.0,22.23,66.24,0.8,0.0,ball_1
43.33,94.59,-0.92,0.0,3.16,40.69,0.2,0.0,ball_2
26.15,60.15,-0.36,0.0,64.03,71.5,0.48,0.0,ball_1
40.56,41.48,0.81,0.0,5.35,38.02,0.63,0.0,ball_2
53.07,97.05,0.92,0.0,22.29,97.48,0.53,0.0,ball_1
49.65,83.61,0.33,0.0,96.91,71.84,0.91,0.0,ball_2
39.91,18.89,0.67,0.0,60.17,64.73,-0.58,0.0,ball_1
86.53,88.4,0.96,0.0,65.71,61.1,-0.21,0.0,ball_2
70.61,59.68,0.29,0.0,14.1,52.79,0.56,0.0,ball_2
45.59,9.69,0.92,0.0,91.95,9.69,-0.32,0.0,same
9.88,93.47,0.3,0.0,59.97,93.47,0.66,0.0,same
32.57,85.54,0.52,0.0,30.75,85.54,0.66,0.0,same
91.48,18.38,0.12,0.0,64.41,6.98,-0.33,0.0,ball_2
28.12,36.56,0.44,0.0,51.44,32.08,0.02,0.0,ball_2
65.69,81.49,0.21,0.0,55.15,81.49,-0.28,0.0,same
29.19,89.11,-0.18,0.0,48.96,28.58,0.01,0.0,ball_2
26.92,26.68,-0.56,0.0,28.03,8.03,-0.85,0.0,ball_2
90.94,8.8,-0.5,0.0,11.22,76.15,0.22,0.0,ball_1
60.78,8.53,-0.86,0.0,28.09,8.53,-0.3,0.0,same
53.69,58.18,0.34,0.0,73.25,71.51,0.87,0.0,ball_1
12.91,85.65,-0.62,0.0,39.47,74.55,0.0,0.0,ball_2
88.9,18.54,0.83,0.0,13.62,18.54,0.9,0.0,same
83.24,70.89,0.03,0.0,21.38,49.25,-0.57,0.0,ball_2
45.0,96.87,-0.76,0.0,14.39,68.34,-0.87,0.0,ball_2
27.01,80.76,-0.06,0.0,10.34,86.71,-0.51,0.0,ball_1
10.16,29.84,-0.43,0.0,64.9,95.03,-0.27,0.0,ball_1
80.37,16.57,0.2,0.0,46.77,16.57,-0.04,0.0,same
90.75,54.8,-0.41,0.0,89.8,54.8,0.05,0.0,same
94.21,27.53,0.27,0.0,1.27,6.1,-0.06,0.0,ball_2
15.98,47.01,0.62,0.0,36.68,84.74,0.46,0.0,ball_1
28.28,32.35,-0.14,0.0,30.93,35.23,-0.87,0.0,ball_1
19.69,82.55,0.41,0.0,80.8,82.55,0.67,0.0,same
60.99,1.68,-0.88,0.0,98.14,64.3,-0.39,0.0,ball_1
96.93,21.89,0.11,0.0,43.29,33.96,-0.87,0.0,ball_1
52.63,1.62,0.55,0.0,85.9,3.49,-0.81,0.0,ball_1
53.13,50.72,-0.58,0.0,3.81,50.72,0.78,0.0,same
72.89,65.3,0.39,0.0,94.98,20.11,-0.93,0.0,ball_2
33.4,93.78,0.18,0.0,15.27,84.3,0.76,0.0,ball_2
19.48,29.59,0.13,0.0,32.02,30.74,0.89,0.0,ball_1
54.38,24.2,0.72,0.0,46.07,21.45,0.56,0.0,ball_2
41.1,17.28,0.43,0.0,5.18,17.28,-0.59,0.0,same
93.48,88.55,-0.33,0.0,38.27,88.55,0.97,0.0,same
66.16,50.86,-0.97,0.0,83.59,50.86,0.25,0.0,same
42.68,82.04,-0.24,0.0,55.94,28.71,-0.44,0.0,ball_2
95.12,69.82,-0.14,0.0,6.52,76.48,-0.99,0.0,ball_1
35.63,18.38,0.37,0.0,55.79,62.89,0.82,0.0,ball_1
39.34,88.39,-0.47,0.0,73.1,88.39,-0.43,0.0,same
18.61,9.58,0.28,0.0,5.3,51.18,-0.63,0.0,ball_1
95.08,46.53,-0.33,0.0,96.38,46.53,0.27,0.0,same
43.75,37.28,-0.59,0.0,86.39,37.28,0.09,0.0,same
72.66,17.43,0.09,0.0,94.49,84.21,-0.4,0.0,ball_1
74.77,73.66,0.74,0.0,61.21,65.26,0.83,0.0,ball_2
77.31,22.81,-0.27,0.0,32.62,38.08,0.9,0.0,ball_1
10.01,78.59,0.16,0.0,70.43,78.59,-0.1,0.0,same
62.75,16.85,-0.34,0.0,93.47,16.85,-0.8,0.0,same
70.72,53.63,0.08,0.0,5.59,47.83,0.63,0.0,ball_2
24.91,40.94,0.25,0.0,0.2,55.52,0.4,0.0,ball_1
54.61,85.71,-0.26,0.0,11.31,85.71,0.24,0.0,same
17.48,70.04,0.15,0.0,42.35,2.39,-0.54,0.0,ball_2
40.87,84.75,0.64,0.0,60.94,5.98,-0.48,0.0,ball_2
73.32,60.54,0.55,0.0,67.8,7.46,0.01,0.0,ball_2
28.67,0.66,0.04,0.0,87.2,15.96,-0.2,0.0,ball_1
72.93,41.97,0.09,0.0,43.17,72.97,0.83,0.0,ball_1
84.45,39.78,-0.84,0.0,31.46,43.81,0.77,0.0,ball_1
83.34,98.18,0.74,0.0,47.47,81.8,-0.42,0.0,ball_2
0.14,40.42,-0.96,0.0,82.81,23.15,0.63,0.0,ball_2
38.44,54.76,0.64,0.0,70.73,48.57,0.03,0.0,ball_2
65.78,0.5,0.35,0.0,46.44,10.87,0.85,0.0,ball_1
39.59,57.75,-0.94,0.0,92.85,66.55,-0.72,0.0,ball_1
48.62,10.99,0.0,0.0,79.83,8.93,0.92,0.0,ball_2
87.96,43.65,-0.2,0.0,37.57,20.58,-0.61,0.0,ball_2
61.48,41.04,-0.95,0.0,53.75,41.04,0.9,0.0,same
80.87,35.7,-0.36,0.0,79.88,35.7,0.48,0.0,same
57.76,25.24,0.11,0.0,14.26,94.25,-0.26,0.0,ball_1
82.84,88.4,-0.5,0.0,95.11,64.71,0.1,0.0,ball_2
43.6,51.21,-0.14,0.0,53.5,80.9,0.71,0.0,ball_1
84.68,79.23,0.47,0.0,17.78,68.59,-0.26,0.0,ball_2
71.44,87.49,-0.56,0.0,34.45,35.29,-0.07,0.0,ball_2
89.67,40.77,-0.12,0.0,5.57,49.68,-0.19,0.0,ball_1
18.79,26.35,-0.45,0.0,58.7,84.95,-0.18,0.0,ball_1
89.81,42.57,0.08,0.0,44.24,42.57,0.96,0.0,same
78.98,1.5,0.53,0.0,89.01,84.19,0.08,0.0,ball_1
46.66,78.97,-0.36,0.0,22.36,35.8,0.44,0.0,ball_2
30.76,28.21,-0.46,0.0,55.71,56.66,0.99,0.0,ball_1
22.09,33.59,-0.28,0.0,2.68,72.63,-0.83,0.0,ball_1
48.94,86.14,-0.1,0.0,97.21,85.98,0.91,0.0,ball_2
80.74,87.46,0.47,0.0,60.79,87.46,-0.41,0.0,same
38.19,74.6,0.85,0.0,38.61,40.58,0.75,0.0,ball_2
28.06,22.58,-0.63,0.0,81.29,42.32,-0.51,0.0,ball_1
18.53,48.52,-0.12,0.0,2.44,48.52,0.35,0.0,same
97.46,20.35,0.02,0.0,34.62,97.72,0.03,0.0,ball_1
75.44,56.33,0.75,0.0,77.77,73.58,0.87,0.0,ball_1
23.79,66.84,0.72,0.0,25.33,66.84,-0.32,0.0,same
31.67,92.77,0.79,0.0,39.71,48.76,-0.1,0.0,ball_2
31.3,79.58,-0.44,0.0,57.09,79.58,-0.07,0.0,same
67.13,44.55,0.39,0.0,59.55,41.2,0.04,0.0,ball_2
77.11,59.06,0.3,0.0,1.59,11.89,-0.82,0.0,ball_2
81.99,96.55,0.96,0.0,5.74,26.39,0.57,0.0,ball_2
93.29,56.8,-0.01,0.0,65.78,23.57,-0.72,0.0,ball_2
16.25,5.46,-0.96,0.0,48.83,5.46,0.88,0.0,same
48.01,38.48,-0.65,0.0,28.3,31.59,-0.32,0.0,ball_2
9.72,65.63,0.17,0.0,91.35,65.63,-0.41,0.0,same
59.98,97.79,-0.33,0.0,84.8,31.87,0.74,0.0,ball_2
67.25,3.89,0.13,0.0,21.66,85.56,-0.25,0.0,ball_1
27.47,26.15,-0.72,0.0,39.95,26.15,0.48,0.0,same
30.17,74.04,0.54,0.0,13.61,57.78,-0.47,0.0,ball_2
91.24,36.77,-0.23,0.0,39.35,36.77,-0.77,0.0,same
37.41,57.09,0.88,0.0,1.51,57.09,-0.81,0.0,same
74.04,55.57,0.1,0.0,46.51,40.84,-0.81,0.0,ball_2
0.85,60.76,-0.96,0.0,3.72,64.07,0.17,0.0,ball_1
68.25,58.11,0.23,0.0,13.76,70.73,-0.57,0.0,ball_1
63.76,17.16,0.07,0.0,53.14,59.82,-0.87,0.0,ball_1
8.57,30.99,0.29,0.0,35.43,65.73,-0.55,0.0,ball_1
31.67,90.63,-0.64,0.0,13.19,75.31,0.29,0.0,ball_2
93.68,11.75,0.15,0.0,54.5,11.75,-0.36,0.0,same
76.85,11.23,-0.72,0.0,23.77,11.23,-0.56,0.0,same
49.57,88.3,-0.34,0.0,32.89,10.94,0.26,0.0,ball_2
22.05,55.16,0.43,0.0,38.56,60.71,0.49,0.0,ball_1
96.98,14.09,-0.31,0.0,34.8,83.49,0.39,0.0,ball_1
58.98,54.57,-0.91,0.0,48.8,43.49,0.59,0.0,ball_2
4.06,73.26,-0.7,0.0,75.22,15.95,-0.47,0.0,ball_2
20.94,4.36,-0.68,0.0,70.31,39.18,-0.9,0.0,ball_1
70.31,81.27,0.68,0.0,75.56,28.91,0.06,0.0,ball_2
84.31,69.59,0.49,0.0,31.93,31.62,0.96,0.0,ball_2
5.18,71.74,-0.95,0.0,71.48,45.86,0.16,0.0,ball_2
54.31,11.15,0.6,0.0,58.31,30.36,0.66,0.0,ball_1
46.6,91.58,0.63,0.0,10.32,91.58,-0.85,0.0,same
16.68,85.87,-0.61,0.0,16.25,29.74,-0.68,0.0,ball_2
40.3,76.06,-0.27,0.0,26.08,76.06,0.75,0.0,same
29.13,16.55,-0.61,0.0,70.36,19.62,0.28,0.0,ball_1
13.24,28.92,0.72,0.0,50.85,87.45,0.53,0.0,ball_1
62.52,58.64,0.43,0.0,57.16,58.64,-0.71,0.0,same
39.21,20.08,0.96,0.0,47.55,20.08,-0.38,0.0,same
34.34,49.53,-0.72,0.0,26.29,48.53,0.55,0.0,ball_2
44.65,90.33,0.13,0.0,12.96,55.67,-0.52,0.0,ball_2
20.09,68.02,-0.6,0.0,80.52,68.02,0.5,0.0,same
77.05,34.24,-0.35,0.0,91.5,86.02,-1.0,0.0,ball_1
51.76,72.35,-0.53,0.0,12.97,72.35,-0.48,0.0,same
90.72,38.83,-0.53,0.0,91.28,9.36,0.61,0.0,ball_2
29.96,63.85,-0.76,0.0,8.5,5.39,0.52,0.0,ball_2
11.53,5.42,-0.92,0.0,78.95,39.65,-0.11,0.0,ball_1
28.25,56.63,0.42,0.0,7.17,74.49,0.68,0.0,ball_1
92.62,92.59,-0.79,0.0,88.89,73.04,0.54,0.0,ball_2
78.57,49.44,-0.24,0.0,14.21,15.37,-0.21,0.0,ball_2
80.17,15.09,-0.75,0.0,40.39,79.36,-0.99,0.0,ball_1
26.14,12.04,-0.04,0.0,66.6,12.04,0.6,0.0,same
6.15,56.74,0.13,0.0,98.83,89.05,0.58,0.0,ball_1
64.14,5.09,-0.77,0.0,50.7,5.09,-0.58,0.0,same
72.85,40.24,0.46,0.0,89.23,40.24,0.19,0.0,same
37.53,82.24,0.13,0.0,22.54,94.04,0.66,0.0,ball_1
58.6,53.3,0.04,0.0,86.52,53.3,0.16,0.0,same
57.89,96.56,-0.84,0.0,33.01,67.86,-0.73,0.0,ball_2
18.1,30.86,0.19,0.0,58.32,41.0,0.51,0.0,ball_1
39.32,44.96,-0.16,0.0,59.94,46.24,-0.7,0.0,ball_1
12.11,83.5,0.05,0.0,83.92,83.5,0.77,0.0,same
32.69,61.09,0.33,0.0,4.17,1.12,0.86,0.0,ball_2
90.53,63.68,-0.22,0.0,53.69,1.95,0.15,0.0,ball_2
31.35,53.45,-0.41,0.0,35.02,46.14,-0.25,0.0,ball_2
2.59,67.08,0.65,0.0,88.29,68.96,-0.11,0.0,ball_1
78.06,85.57,-0.83,0.0,33.48,85.57,0.49,0.0,same
39.33,54.29,-0.77,0.0,0.4,54.29,-0.33,0.0,same
70.79,82.08,-0.62,0.0,80.45,65.33,0.63,0.0,ball_2
55.88,34.46,-0.29,0.0,46.83,35.93,-0.73,0.0,ball_1
76.07,81.14,-0.68,0.0,83.09,36.47,-0.89,0.0,ball_2
7.21,15.5,0.35,0.0,1.86,15.5,-0.58,0.0,same
30.57,53.23,-0.6,0.0,5.08,53.23,-0.58,0.0,same
17.86,54.69,-0.14,0.0,71.39,92.87,0.69,0.0,ball_1
30.79,40.3,0.15,0.0,11.9,9.68,0.85,0.0,ball_2
23.68,75.51,-0.21,0.0,99.76,38.24,0.29,0.0,ball_2
30.22,36.27,0.21,0.0,27.72,94.28,0.43,0.0,ball_1
79.73,67.93,-0.07,0.0,25.56,89.01,0.22,0.0,ball_1
34.1,57.24,0.3,0.0,97.19,12.47,-0.26,0.0,ball_2
5.71,40.57,-0.64,0.0,88.56,40.57,-0.91,0.0,same
53.33,13.72,-0.96,0.0,88.49,13.72,-0.28,0.0,same
73.17,2.6,0.33,0.0,37.11,84.15,-0.51,0.0,ball_1
73.96,83.31,-0.23,0.0,84.69,83.31,-0.61,0.0,same
12.56,4.09,-0.13,0.0,48.79,74.8,0.34,0.0,ball_1
39.42,68.63,-0.53,0.0,83.33,29.31,0.92,0.0,ball_2
97.92,54.5,0.15,0.0,83.45,82.75,-0.81,0.0,ball_1
80.96,14.44,-0.47,0.0,42.38,14.44,-0.64,0.0,same
17.72,54.23,0.4,0.0,39.94,54.23,-0.33,0.0,same
91.79,78.3,0.11,0.0,25.6,77.27,-0.76,0.0,ball_2
5.89,61.62,0.43,0.0,86.11,99.06,-0.95,0.0,ball_1
20.8,84.75,0.61,0.0,98.76,84.75,-0.61,0.0,same
81.76,92.02,0.85,0.0,17.31,9.02,0.18,0.0,ball_2
70.83,56.81,-0.53,0.0,89.93,12.67,0.18,0.0,ball_2
97.23,76.77,-0.28,0.0,75.16,64.95,0.61,0.0,ball_2
32.35,28.31,0.08,0.0,30.49,28.31,0.29,0.0,same
83.7,61.67,0.31,0.0,34.56,33.68,0.65,0.0,ball_2
7.29,18.97,0.97,0.0,94.22,23.14,-0.51,0.0,ball_1
65.52,93.92,0.81,0.0,80.84,25.89,0.84,0.0,ball_2
36.93,6.51,-0.13,0.0,5.0,80.54,-0.15,0.0,ball_1
91.15,45.05,-0.37,0.0,52.59,74.99,0.34,0.0,ball_1
60.22,5.53,-0.02,0.0,40.21,38.98,0.62,0.0,ball_1
7.41,60.25,0.2,0.0,87.73,50.69,-0.78,0.0,ball_2
82.23,11.76,-0.26,0.0,52.64,60.51,0.33,0.0,ball_1
29.26,54.43,-0.47,0.0,6.04,28.73,-0.98,0.0,ball_2
12.66,75.8,-0.37,0.0,88.46,66.01,0.21,0.0,ball_2
61.89,58.34,0.05,0.0,43.63,29.81,-0.96,0.0,ball_2
89.32,85.76,0.72,0.0,40.71,85.76,0.63,0.0,same
85.74,7.92,0.59,0.0,85.58,94.49,0.96,0.0,ball_1
43.98,28.23,0.71,0.0,81.04,28.77,-0.61,0.0,ball_1
38.81,87.28,-0.99,0.0,82.8,87.28,0.75,0.0,same
68.85,99.6,-0.92,0.0,0.65,99.6,-0.21,0.0,same
98.95,55.26,0.04,0.0,17.06,80.94,0.66,0.0,ball_1
52.78,38.05,-0.13,0.0,66.9,57.69,0.75,0.0,ball_1
64.54,85.05,-0.28,0.0,94.01,3.36,-0.36,0.0,ball_2
32.92,54.69,0.21,0.0,85.74,6.62,-0.79,0.0,ball_2
27.32,70.4,0.26,0.0,98.82,70.4,0.56,0.0,same
97.96,14.91,0.43,0.0,87.51,19.01,-0.22,0.0,ball_1
72.46,98.5,0.33,0.0,39.34,98.5,0.98,0.0,same
65.88,21.42,0.39,0.0,66.74,73.08,0.38,0.0,ball_1
46.78,72.08,-0.52,0.0,60.57,97.93,0.28,0.0,ball_1
90.72,19.02,0.57,0.0,21.79,74.14,-0.33,0.0,ball_1
65.66,70.98,0.52,0.0,80.15,70.98,0.31,0.0,same
67.75,26.11,-0.81,0.0,39.93,84.68,0.84,0.0,ball_1
0.18,30.98,-0.39,0.0,14.03,62.66,0.88,0.0,ball_1
80.68,84.43,-0.36,0.0,11.85,14.54,0.09,0.0,ball_2
5.21,48.82,0.75,0.0,86.71,0.0,-0.47,0.0,ball_2
72.67,33.07,-0.93,0.0,85.49,21.47,0.8,0.0,ball_2
53.4,11.44,-0.39,0.0,34.66,11.44,0.94,0.0,same
28.15,64.68,-0.42,0.0,10.28,80.0,-0.33,0.0,ball_1
68.95,70.52,0.75,0.0,84.73,31.45,-0.56,0.0,ball_2
95.3,74.04,0.6,0.0,57.27,51.94,0.01,0.0,ball_2
31.67,85.03,-0.7,0.0,7.66,82.61,-0.34,0.0,ball_2
49.81,73.95,-0.57,0.0,91.05,35.99,-0.05,0.0,ball_2
10.56,42.82,0.51,0.0,52.52,92.48,-0.13,0.0,ball_1
86.8,96.83,-0.75,0.0,49.29,89.12,-0.88,0.0,ball_2
43.83,59.45,-0.35,0.0,51.29,67.5,-0.18,0.0,ball_1
99.68,83.1,0.62,0.0,74.81,83.1,-0.31,0.0,same
81.84,98.55,0.98,0.0,33.65,67.39,-0.19,0.0,ball_2
51.51,23.92,0.17,0.0,9.65,23.92,0.41,0.0,same
91.55,96.37,0.92,0.0,73.69,53.76,-0.8,0.0,ball_2
52.44,25.93,0.58,0.0,96.42,50.71,-0.99,0.0,ball_1
31.99,16.95,-0.74,0.0,40.91,16.95,0.41,0.0,same
45.63,15.34,-0.0,0.0,9.63,64.75,0.47,0.0,ball_1
91.2,59.15,-0.56,0.0,4.67,83.39,0.39,0.0,ball_1
46.25,18.44,0.9,0.0,76.78,18.44,-0.11,0.0,same
30.64,85.88,-0.89,0.0,77.22,63.76,-0.63,0.0,ball_2
59.41,48.97,-0.1,0.0,51.55,77.09,-0.85,0.0,ball_1
40.26,35.3,-0.42,0.0,76.55,46.95,0.78,0.0,ball_1
43.53,6.28,-0.4,0.0,47.55,94.94,-0.55,0.0,ball_1
19.5,51.03,-0.45,0.0,87.68,94.28,-0.02,0.0,ball_1
53.87,41.57,0.07,0.0,67.36,41.57,-0.9,0.0,same
78.64,32.37,0.12,0.0,66.13,76.35,0.18,0.0,ball_1
64.24,74.52,-0.87,0.0,63.02,74.52,0.56,0.0,same
13.52,99.55,0.63,0.0,0.37,52.01,-0.81,0.0,ball_2
74.29,87.45,-0.85,0.0,80.34,87.45,-0.55,0.0,same
28.12,15.76,0.74,0.0,34.15,95.08,-0.33,0.0,ball_1
53.85,8.71,0.14,0.0,72.48,36.88,0.45,0.0,ball_1
10.45,76.19,0.95,0.0,99.04,17.75,0.95,0.0,ball_2
89.86,93.92,0.24,0.0,98.96,45.45,0.02,0.0,ball_2
41.53,82.81,0.99,0.0,77.86,37.81,-0.97,0.0,ball_2
27.94,47.7,-0.93,0.0,77.04,99.62,-0.06,0.0,ball_1
91.19,63.59,0.79,0.0,22.71,63.59,-0.86,0.0,same
78.33,56.61,0.98,0.0,45.72,29.26,0.51,0.0,ball_2
32.55,9.73,0.03,0.0,47.82,9.73,0.03,0.0,same
5.15,22.8,-0.96,0.0,21.11,86.0,0.59,0.0,ball_1
41.95,45.89,0.79,0.0,0.43,45.89,0.23,0.0,same
39.11,86.06,-0.44,0.0,11.81,82.46,0.13,0.0,ball_2
54.34,7.48,-0.03,0.0,59.48,94.52,-0.56,0.0,ball_1
24.71,18.33,0.86,0.0,25.96,33.03,-0.71,0.0,ball_1
83.78,24.21,-0.2,0.0,67.23,24.21,0.04,0.0,same
87.38,75.76,0.01,0.0,32.53,41.59,0.1,0.0,ball_2
91.1,4.77,0.34,0.0,33.57,14.33,-0.23,0.0,ball_1
41.78,67.37,-0.27,0.0,66.18,84.89,-0.3,0.0,ball_1
59.75,11.41,-0.11,0.0,10.28,51.3,-0.71,0.0,ball_1
92.91,97.78,0.59,0.0,98.08,8.08,-0.79,0.0,ball_2
45.47,68.5,-0.6,0.0,84.07,4.05,-0.21,0.0,ball_2
88.52,0.77,-0.91,0.0,54.54,54.9,-0.76,0.0,ball_1
35.73,56.47,0.58,0.0,12.51,56.47,0.96,0.0,same
82.8,51.8,-0.67,0.0,88.13,39.38,0.26,0.0,ball_2
6.11,44.55,-0.63,0.0,0.38,51.45,0.78,0.0,ball_1
75.87,11.22,-0.49,0.0,7.77,68.61,-0.51,0.0,ball_1
61.12,87.4,-0.5,0.0,24.79,58.59,0.94,0.0,ball_2
59.72,23.37,0.78,0.0,23.19,78.17,-0.34,0.0,ball_1
96.54,22.44,-0.99,0.0,21.44,8.41,0.82,0.0,ball_2
35.35,56.56,-0.36,0.0,69.45,9.73,0.2,0.0,ball_2
8.82,66.91,0.51,0.0,74.2,66.91,-0.33,0.0,same
66.08,59.51,0.04,0.0,60.54,87.62,-0.96,0.0,ball_1
0.96,75.26,0.64,0.0,35.64,27.11,-0.27,0.0,ball_2
50.82,81.25,-0.78,0.0,29.48,4.35,-0.71,0.0,ball_2
38.15,26.59,0.95,0.0,95.97,19.4,-0.01,0.0,ball_2
57.11,30.15,-0.79,0.0,81.36,30.15,0.51,0.0,same
73.68,54.25,0.9,0.0,8.49,29.86,0.92,0.0,ball_2
18.56,17.29,-0.83,0.0,46.17,53.18,0.72,0.0,ball_1
83.72,94.66,0.44,0.0,55.14,94.66,-0.52,0.0,same
87.35,9.21,0.69,0.0,48.02,43.42,0.4,0.0,ball_1
21.83,23.43,-0.84,0.0,54.45,36.31,0.85,0.0,ball_1
3.67,41.17,0.41,0.0,11.56,90.81,-0.9,0.0,ball_1
65.45,78.05,0.24,0.0,46.38,31.43,0.66,0.0,ball_2
99.98,16.86,-0.7,0.0,58.87,2.43,0.7,0.0,ball_2
97.88,62.46,0.77,0.0,22.91,63.24,0.69,0.0,ball_1
56.84,1.09,0.14,0.0,80.52,55.82,0.01,0.0,ball_1
65.38,23.65,0.14,0.0,75.78,72.37,-0.91,0.0,ball_1
83.27,54.7,-0.54,0.0,29.87,52.71,0.56,0.0,ball_2
17.08,35.27,0.47,0.0,77.37,0.99,0.29,0.0,ball_2
80.91,79.61,0.26,0.0,85.91,66.27,-0.63,0.0,ball_2
50.16,18.1,0.93,0.0,20.85,23.52,0.28,0.0,ball_1
84.45,93.95,0.77,0.0,2.04,99.81,0.79,0.0,ball_1
16.35,78.25,-0.23,0.0,30.43,63.65,0.72,0.0,ball_2
52.27,81.49,-0.48,0.0,91.86,43.52,-0.82,0.0,ball_2
52.77,95.52,-0.18,0.0,55.49,42.29,-0.11,0.0,ball_2
82.78,19.02,0.65,0.0,5.28,87.92,0.52,0.0,ball_1
40.72,11.33,0.96,0.0,43.46,83.61,-0.72,0.0,ball_1
74.67,73.31,0.46,0.0,23.36,77.77,0.4,0.0,ball_1
31.4,10.62,0.49,0.0,86.65,16.58,-0.7,0.0,ball_1
44.89,74.9,-0.06,0.0,29.56,7.51,0.22,0.0,ball_2
33.42,62.28,0.77,0.0,68.8,64.1,0.05,0.0,ball_1
21.51,90.73,-0.66,0.0,35.8,56.83,-0.75,0.0,ball_2
79.1,22.54,0.95,0.0,62.29,6.6,0.18,0.0,ball_2
75.14,11.85,-0.25,0.0,66.45,11.85,0.55,0.0,same
2.88,46.59,0.55,0.0,98.14,22.41,0.26,0.0,ball_2
45.97,22.22,-0.31,0.0,56.49,3.58,-0.95,0.0,ball_2
76.95,97.51,-0.59,0.0,85.46,97.51,-0.97,0.0,same
92.45,62.68,-0.74,0.0,73.77,71.85,0.47,0.0,ball_1
1.28,46.35,-0.95,0.0,3.18,61.79,-0.26,0.0,ball_1
88.39,67.79,-0.55,0.0,38.28,52.52,0.52,0.0,ball_2
7.32,14.82,-0.62,0.0,33.38,69.83,-0.23,0.0,ball_1
51.76,92.77,0.26,0.0,6.23,31.68,0.61,0.0,ball_2
49.74,17.92,-0.86,0.0,7.47,28.49,-0.37,0.0,ball_1
12.92,59.3,-0.99,0.0,19.51,74.31,0.07,0.0,ball_1
34.28,69.55,-0.68,0.0,29.18,69.55,-0.01,0.0,same
84.35,16.56,-0.03,0.0,35.86,26.17,-0.73,0.0,ball_1
14.55,18.63,-0.55,0.0,18.67,59.44,0.14,0.0,ball_1
70.54,87.54,0.4,0.0,5.86,34.48,-0.55,0.0,ball_2
47.53,62.93,-0.75,0.0,98.61,31.54,-0.98,0.0,ball_2
79.4,32.61,0.22,0.0,68.38,30.03,0.3,0.0,ball_2
8.88,63.26,-0.59,0.0,54.68,99.57,0.1,0.0,ball_1
78.08,98.23,-0.18,0.0,84.86,47.61,-0.59,0.0,ball_2
31.43,75.87,0.27,0.0,21.64,12.15,-0.67,0.0,ball_2
88.04,67.47,-0.44,0.0,67.04,67.47,0.32,0.0,same
14.1,48.58,0.44,0.0,79.78,48.58,-0.32,0.0,same
55.03,44.96,0.76,0.0,51.35,44.96,0.02,0.0,same
36.87,26.92,-0.28,0.0,59.49,87.34,0.5,0.0,ball_1
89.02,53.01,-0.49,0.0,94.48,60.89,0.68,0.0,ball_1
31.31,72.97,-0.24,0.0,44.56,95.37,0.48,0.0,ball_1
18.54,72.32,-0.93,0.0,27.28,72.32,0.65,0.0,same
76.06,67.28,-0.56,0.0,16.48,61.08,-0.11,0.0,ball_2
76.92,94.19,-0.86,0.0,11.0,94.19,0.65,0.0,same
27.76,19.03,0.67,0.0,0.85,94.68,0.54,0.0,ball_1
14.03,6.2,0.75,0.0,36.17,45.2,0.97,0.0,ball_1
5.91,28.17,-0.4,0.0,11.66,28.17,-0.62,0.0,same
